Date,1925.T,1928.T,2413.T,2502.T,2503.T,2802.T,2914.T,3382.T,3402.T,3407.T,4063.T,4188.T,4452.T,4502.T,4503.T,4507.T,4519.T,4523.T,4528.T,4543.T,4568.T,4578.T,4661.T,4689.T,4901.T,4911.T,5020.T,5108.T,5401.T,5713.T,5802.T,6098.T,6178.T,6273.T,6301.T,6326.T,6367.T,6501.T,6502.T,6503.T,6586.T,6594.T,6645.T,6702.T,6752.T,6758.T,6861.T,6869.T,6902.T,6920.T,6954.T,6971.T,6981.T,7011.T,7201.T,7203.T,7267.T,7269.T,7270.T,7309.T,7733.T,7741.T,7751.T,7832.T,7974.T,8001.T,8002.T,8031.T,8035.T,8053.T,8058.T,8113.T,8267.T,8306.T,8308.T,8309.T,8316.T,8411.T,8591.T,8604.T,8630.T,8697.T,8725.T,8750.T,8766.T,8801.T,8802.T,8830.T,9020.T,9021.T,9022.T,9101.T,9202.T,9432.T,9433.T,9434.T,9735.T,9843.T,9983.T,9984.T,TOPIX100.T,1475.T
2020-10-19,2893.0,1773.5,6910.0,3566.0,1965.5,2088.0,1993.5,3430.0,498.8999938964844,943.5,14445.0,606.5999755859375,7637.0,3500.0,1483.5,5059.0,4281.0,8330.0,3194.0,3905.0,2684.0,4070.0,15255.0,722.0,5397.0,6881.0,367.3999938964844,3618.0,1119.0,3458.0,1175.5,4244.0,741.5999755859375,56770.0,2486.0,1953.0,19745.0,3650.0,2864.0,1365.5,4965.0,10600.0,7880.0,13655.0,894.2999877929688,7820.0,48730.0,10020.0,1233.75,8850.0,21540.0,6091.0,2410.0,2370.0,387.8999938964844,1394.5999755859375,860.0,4632.0,2096.5,20330.0,2027.0,11915.0,1730.5,7845.0,5503.0,2572.5,590.0999755859375,1804.5,28450.0,1229.0,2457.5,5112.0,2714.0,425.79998779296875,356.1000061035156,2903.5,3002.0,1322.0,1325.0,497.79998779296875,4011.0,2622.0,2980.5,1677.0,1629.3333740234375,1881.5,1608.0,2955.5,5838.0,4877.0,2759.0,672.6666870117188,2391.5,88.55999755859375,2770.5,1200.0,8950.0,21380.0,24220.0,7082.0,1036.43994140625,1664.0
2020-10-26,2735.5,1726.5,7027.0,3223.0,1879.0,2097.5,1970.0,3179.0,470.3999938964844,900.4000244140625,13890.0,586.2000122070312,7420.0,3239.0,1435.0,4924.0,4021.0,8089.0,2972.0,3837.0,2748.0,3855.0,14585.0,725.0999755859375,5318.0,6450.0,350.6000061035156,3390.0,1006.5,3223.0,1145.5,3970.0,714.9000244140625,55300.0,2341.0,1810.5,19480.0,3502.0,2629.0,1340.0,4600.0,10500.0,7500.0,12225.0,960.7000122070312,8674.0,47250.0,9800.0,1209.5,9040.0,22050.0,5731.0,2422.333251953125,2234.5,366.0,1360.5999755859375,811.6666870117188,4457.0,1905.5,23765.0,1989.0,11800.0,1800.5,7776.0,5698.0,2500.0,543.2000122070312,1630.0,27900.0,1144.5,2325.5,4840.0,2663.5,410.20001220703125,342.5,2783.5,2881.0,1281.5,1215.5,464.5,3891.0,2542.5,2844.5,1546.5,1553.0,1774.5,1554.0,2787.0,5457.0,4460.0,2517.0,638.3333129882812,2270.0,87.83999633789062,2792.5,1212.5,8795.0,21550.0,24236.666015625,6793.0,1008.0499877929688,1619.0
2020-11-02,2846.5,1789.0,7769.0,3616.0,1985.0,2294.0,2051.5,3240.0,501.29998779296875,926.0,14640.0,568.2999877929688,7644.0,3463.0,1565.5,5553.0,4429.0,10240.0,3211.0,4132.0,3185.0,4182.0,15705.0,651.5,5468.0,6941.0,363.29998779296875,3493.0,1101.0,3458.0,1194.5,4434.0,739.7999877929688,58770.0,2427.0,2018.5,22285.0,3564.0,2661.0,1346.5,5140.0,11120.0,7820.0,13300.0,1005.0,9145.0,51010.0,10355.0,1220.5,9510.0,22715.0,5810.0,2491.666748046875,2297.0,386.1000061035156,1403.800048828125,863.1666870117188,4983.0,2091.5,24760.0,2138.0,12565.0,1810.0,8191.0,5781.0,2568.0,577.2000122070312,1706.0,29030.0,1217.0,2389.5,5202.0,2808.0,426.79998779296875,354.0,2884.5,2957.0,1341.0,1348.5,497.79998779296875,3957.0,2550.0,2908.5,1575.5,1598.6666259765625,1855.0,1625.0,3006.0,5660.0,4723.0,2651.0,671.3333129882812,2297.0,91.77999877929688,2990.0,1223.0,9167.0,22250.0,25160.0,6722.0,1060.27001953125,1697.0
2020-11-09,3091.0,1874.0,8061.0,3924.0,2152.0,2240.5,2127.0,3316.0,523.5999755859375,947.2000122070312,15230.0,576.7999877929688,7886.0,3600.0,1618.5,5612.0,4584.0,7983.0,3152.0,4329.0,3455.0,4272.0,16860.0,611.4000244140625,5685.0,7137.0,364.79998779296875,3567.0,1179.5,3646.0,1298.5,4565.0,759.4000244140625,60450.0,2492.0,2076.5,23470.0,3892.0,2724.0,1392.5,5090.0,11355.0,8140.0,13185.0,1048.5,9326.0,51710.0,10385.0,1285.0,9680.0,23765.0,5998.0,2662.666748046875,2408.0,444.79998779296875,1463.199951171875,971.3333129882812,5174.0,2128.5,23390.0,2225.5,12665.0,1857.5,8687.0,5448.0,2689.5,592.7000122070312,1781.0,31030.0,1266.5,2490.5,5238.0,2916.5,445.6000061035156,371.1000061035156,3101.0,3071.0,1384.0,1481.0,505.70001220703125,3997.0,2403.0,3074.0,1659.0,1703.0,1998.0,1718.5,3123.0,6140.0,4847.0,2790.0,679.0,2448.5,99.04000091552734,3105.0,1260.0,9806.0,21240.0,27810.0,6667.0,1095.449951171875,1745.0
2020-11-16,3340.0,1903.0,8242.0,4012.0,2232.0,2285.5,2153.5,3306.0,559.2999877929688,989.7000122070312,15160.0,584.5999755859375,7830.0,3649.0,1585.5,5557.0,4431.0,7742.0,3171.0,4064.0,3536.0,4325.0,17290.0,611.0,5679.0,7171.0,374.6000061035156,3745.0,1217.0,3659.0,1265.0,4505.0,824.0,60250.0,2518.5,2167.0,23215.0,3962.0,2909.0,1484.0,5330.0,11460.0,8440.0,13505.0,1083.5,9235.0,51800.0,10165.0,1285.25,10190.0,24520.0,5964.0,2760.666748046875,2603.0,485.79998779296875,1470.4000244140625,992.3333129882812,5445.0,2156.5,23445.0,2066.5,12545.0,1909.0,9094.0,5455.0,2764.5,608.5,1842.5,32140.0,1325.0,2509.5,5097.0,3045.0,464.1000061035156,383.20001220703125,3205.0,3153.0,1414.5,1525.0,509.0,4007.0,2410.5,3169.0,1643.5,1817.6666259765625,2178.5,1796.0,3378.0,6505.0,5070.0,2871.0,706.6666870117188,2532.0,99.66000366210938,3042.0,1279.0,10165.0,21085.0,27043.333984375,6749.0,1109.9000244140625,1767.0
2020-11-23,3441.0,1941.5,9156.0,4124.0,2290.0,2262.0,2176.5,3423.0,576.0999755859375,996.2000122070312,16945.0,597.2999877929688,7900.0,3732.0,1580.0,5712.0,4851.0,7783.0,3297.0,4132.0,3886.0,4392.0,18090.0,648.2000122070312,5730.0,7393.0,377.5,3804.0,1327.5,4027.0,1262.5,4524.0,792.7999877929688,66660.0,2603.0,2135.0,23830.0,4087.0,2918.0,1561.5,5510.0,13175.0,9460.0,14420.0,1122.0,9812.0,53540.0,10715.0,1292.5,10670.0,25795.0,6080.0,3020.666748046875,2510.0,517.2000122070312,1450.4000244140625,992.3333129882812,5691.0,2126.5,24885.0,2275.5,14140.0,1923.5,9600.0,5819.0,2829.0,643.2000122070312,1871.0,35210.0,1331.0,2495.0,5080.0,3176.0,463.29998779296875,384.3999938964844,3200.0,3145.0,1379.0,1612.5,536.7999877929688,4115.0,2584.5,3157.0,1675.5,1821.6666259765625,2302.0,1862.0,3559.0,6721.0,5060.0,2797.0,767.0,2540.0,100.81999969482422,3060.0,1287.0,10470.0,22015.0,28043.333984375,7250.0,1150.0400390625,1831.0
2020-11-30,3278.0,1948.5,8863.0,4550.0,2438.0,2238.0,2143.0,3516.0,630.7999877929688,1039.0,17765.0,636.2999877929688,7860.0,3899.0,1494.5,5610.0,4931.0,7677.0,3260.0,4210.0,3459.0,4368.0,17995.0,628.5,5809.0,7488.0,358.5,3769.0,1391.5,4246.0,1263.5,4077.0,784.2999877929688,64830.0,2672.0,2159.5,23340.0,4099.0,3150.0,1550.5,5360.0,13080.0,9410.0,13940.0,1152.5,9757.0,52300.0,11745.0,1433.25,10960.0,25980.0,6285.0,2992.666748046875,2589.0,541.5,1436.199951171875,1043.3333740234375,5600.0,2127.0,24395.0,2368.0,12945.0,2008.0,9430.0,5693.0,2862.0,623.9000244140625,1865.5,36380.0,1326.5,2508.0,4761.0,3034.0,450.5,377.20001220703125,3178.0,3110.0,1339.0,1619.0,560.5,4175.0,2608.5,3124.0,1657.0,1780.3333740234375,2271.0,1800.0,3589.0,6970.0,5317.0,2875.0,807.0,2486.5,102.22000122070312,2990.5,1264.0,9832.0,21205.0,28806.666015625,7260.0,1143.4300537109375,1818.0
2020-12-07,3186.0,1977.0,9041.0,4474.0,2363.5,2345.5,2172.0,3600.0,621.5,1020.0,17055.0,643.9000244140625,7730.0,3870.0,1525.5,5607.0,5051.0,7621.0,3176.0,4095.0,3387.0,4425.0,18320.0,629.7999877929688,5591.0,7313.0,352.5,3666.0,1349.5,4304.0,1257.5,4184.0,764.9000244140625,65090.0,2740.5,2187.0,22480.0,4146.0,2970.0,1494.0,5360.0,12460.0,8890.0,13810.0,1161.0,9858.0,52040.0,11690.0,1444.25,11710.0,25945.0,6153.0,2906.666748046875,2742.0,554.0999755859375,1564.0,1021.3333129882812,5366.0,2093.5,24445.0,2201.0,13080.0,2043.0,9557.0,6034.0,2927.5,671.5,1928.5,36350.0,1332.5,2544.5,4809.0,3112.0,447.79998779296875,378.8999938964844,3193.0,3101.0,1331.0,1564.0,550.9000244140625,4148.0,2496.0,3162.0,1644.0,1759.3333740234375,2252.5,1744.5,3469.0,6989.0,5498.0,2852.0,779.6666870117188,2520.0,104.08000183105469,2947.0,1330.0,9889.0,21370.0,28010.0,7913.0,1150.3800048828125,1823.0
2020-12-14,3042.0,1995.5,9345.0,4253.0,2424.5,2323.0,2213.5,3595.0,612.7000122070312,1037.5,17090.0,641.7000122070312,7804.0,3877.0,1539.5,5654.0,4908.0,7420.0,3165.0,4114.0,3333.0,4479.0,17030.0,610.5,5584.0,7167.0,370.79998779296875,3443.0,1330.0,4538.0,1301.5,4194.0,810.5,63840.0,2779.5,2211.5,21555.0,4204.0,3000.0,1562.5,5080.0,12805.0,9160.0,14045.0,1194.5,10255.0,54960.0,11940.0,1490.5,11870.0,25805.0,6345.0,2952.666748046875,2996.0,582.5999755859375,1582.199951171875,1031.3333740234375,5182.0,2184.0,23860.0,2234.0,13945.0,2093.0,9358.0,6672.0,2923.0,686.2000122070312,1913.5,36250.0,1343.0,2595.5,4998.0,3117.0,447.79998779296875,364.5,3119.0,3153.0,1317.0,1601.0,534.0,4014.0,2542.0,3054.0,1590.5,1744.3333740234375,2269.5,1638.0,3349.0,6730.0,5252.0,2827.0,783.6666870117188,2247.0,106.91999816894531,3022.0,1346.0,9389.0,21995.0,28186.666015625,8354.0,1162.4300537109375,1839.0
2020-12-21,3013.0,2038.5,9311.0,4302.0,2428.5,2257.5,2197.0,3660.0,607.5,1028.5,17670.0,618.0,7863.0,3745.0,1538.5,5517.0,5235.0,7212.0,3171.0,4208.0,3376.0,4472.0,16520.0,609.4000244140625,5456.0,7034.0,363.0,3451.0,1345.0,4511.0,1358.5,4187.0,792.0,62730.0,2756.0,2215.0,22450.0,4031.0,2872.0,1559.0,5140.0,12870.0,9090.0,14325.0,1162.0,9953.0,56470.0,12015.0,1508.5,11500.0,25245.0,6190.0,2968.0,2902.0,555.2000122070312,1557.800048828125,977.6666870117188,4860.0,2052.0,24245.0,2194.5,14120.0,2035.0,8840.0,6467.0,2911.0,678.9000244140625,1908.5,36390.0,1350.5,2554.5,4969.0,3260.0,453.20001220703125,355.5,3141.0,3154.0,1303.5,1538.5,543.0,4132.0,2554.0,3062.0,1537.0,1745.6666259765625,2153.5,1630.0,3211.0,6646.0,5110.0,2782.0,797.3333129882812,2180.0,105.4800033569336,3032.0,1286.5,9359.0,21825.0,28773.333984375,7692.0,1150.3399658203125,1820.0
2020-12-28,3064.0,2100.0,9743.0,4244.0,2434.0,2337.5,2102.0,3659.0,610.9000244140625,1054.5,18040.0,624.2000122070312,7970.0,3755.0,1594.0,5635.0,5503.0,7372.0,3108.0,4312.0,3535.0,4418.0,17040.0,624.4000244140625,5438.0,7136.0,370.3999938964844,3384.0,1328.0,4579.0,1366.5,4321.0,802.7999877929688,62950.0,2817.5,2251.0,22920.0,4065.0,2885.0,1557.0,5170.0,12980.0,9200.0,14905.0,1190.5,10285.0,58000.0,12400.0,1533.5,12110.0,25360.0,6326.0,3106.666748046875,3156.0,560.0,1591.4000244140625,959.1666870117188,4782.0,2062.5,24085.0,2256.5,14270.0,1978.0,8926.0,6583.0,2964.0,686.0999755859375,1889.5,38400.0,1365.5,2541.0,4892.0,3385.0,456.1000061035156,360.3999938964844,3177.0,3188.0,1307.5,1584.5,545.0,4173.0,2638.0,3141.0,1552.0,1769.3333740234375,2158.5,1657.0,3181.0,6885.0,5399.0,2918.0,800.6666870117188,2277.0,105.81999969482422,3066.0,1293.0,9517.0,21620.0,30823.333984375,8058.0,1172.22998046875,1852.0
2021-01-04,3095.0,2105.5,10545.0,4227.0,2292.5,2400.0,2046.0,3992.0,649.7000122070312,1103.0,19020.0,637.9000244140625,7844.0,3695.0,1622.5,5841.0,5535.0,7357.0,3127.0,4346.0,3645.0,4405.0,16120.0,694.9000244140625,6082.0,6722.0,405.6000061035156,3637.0,1458.0,5142.0,1488.5,4437.0,846.0,68200.0,3052.0,2269.5,23420.0,4321.0,3015.0,1639.0,5150.0,14025.0,9540.0,15755.0,1289.5,10715.0,58770.0,13215.0,1549.75,14400.0,27155.0,6570.0,3356.666748046875,3287.0,544.0999755859375,1587.800048828125,977.8333129882812,5140.0,2110.0,24450.0,2097.0,14075.0,1995.0,9025.0,6537.0,3091.0,727.0,1983.5,40680.0,1427.5,2628.0,5005.0,3376.0,486.3999938964844,386.0,3355.0,3486.0,1421.0,1797.5,598.9000244140625,4237.0,2669.0,3326.0,1771.0,1834.3333740234375,2104.5,1679.0,3169.0,6599.0,5289.0,2850.0,855.6666870117188,2184.0,112.66000366210938,3204.0,1347.0,9650.0,22990.0,30576.666015625,7988.0,1208.3699951171875,1900.0
2021-01-11,3130.0,2096.5,10030.0,4233.0,2339.0,2458.5,2059.0,3986.0,644.7000122070312,1128.0,18950.0,664.5,7822.0,3601.0,1662.0,5790.0,5894.0,7789.0,3075.0,4137.0,3674.0,4414.0,15980.0,717.4000244140625,6132.0,6647.0,427.0,3965.0,1389.0,4963.0,1447.0,4533.0,872.4000244140625,67960.0,3015.0,2348.0,23225.0,4344.0,2951.0,1640.0,5060.0,13550.0,9700.0,15945.0,1285.5,10560.0,57040.0,12850.0,1434.75,14760.0,27525.0,6763.0,3346.666748046875,3218.0,532.7000122070312,1546.5999755859375,945.0,5132.0,2067.5,25050.0,1992.0,13950.0,2248.5,9216.0,6569.0,3138.0,742.0,1983.5,43900.0,1434.0,2690.0,4999.0,3341.0,497.8999938964844,389.70001220703125,3328.0,3524.0,1428.0,1806.5,590.4000244140625,4247.0,2677.0,3282.0,1757.0,1862.0,2063.0,1667.0,3099.0,6736.0,5402.0,2911.0,862.6666870117188,2282.0,110.0,3278.0,1361.0,9837.0,22430.0,30330.0,8518.0,1210.719970703125,1903.0
2021-01-18,3043.0,2128.5,10150.0,4341.0,2311.0,2457.0,2048.0,3950.0,716.7000122070312,1144.5,19320.0,720.0,7685.0,3587.0,1685.0,5658.0,5619.0,7633.0,3055.0,4157.0,3580.0,4413.0,16000.0,699.7999877929688,6287.0,7075.0,433.0,4100.0,1305.5,5072.0,1449.5,4670.0,831.5,68240.0,2986.5,2437.0,23135.0,4358.0,2963.0,1633.5,5000.0,14200.0,9560.0,16950.0,1450.0,10480.0,57650.0,13000.0,1507.5,15170.0,27070.0,6864.0,3498.333251953125,3126.0,555.5999755859375,1532.0,950.5,5098.0,2043.0,26265.0,2100.5,13625.0,2192.0,9274.0,6392.0,3143.0,722.2999877929688,2059.5,43510.0,1417.0,2683.5,4923.0,3315.0,483.0,374.6000061035156,3165.0,3339.0,1407.5,1734.0,562.5999755859375,4188.0,2672.0,3135.0,1646.5,1807.6666259765625,2036.0,1620.0,3046.0,6760.0,5368.0,2925.0,877.6666870117188,2209.5,107.9800033569336,3244.0,1347.0,9478.0,22000.0,30606.666015625,8800.0,1210.969970703125,1902.0
2021-01-25,2964.5,2019.0,8811.0,4212.0,2246.0,2473.0,2077.5,3961.0,681.2000122070312,1164.5,18175.0,714.4000244140625,7597.0,3698.0,1692.5,5680.0,5472.0,7643.0,3125.0,4065.0,3365.0,4462.0,16350.0,650.4000244140625,5987.0,6789.0,423.70001220703125,3868.0,1207.0,4544.0,1392.5,4542.0,831.9000244140625,63360.0,2862.5,2299.0,22105.0,4306.0,3415.0,1594.5,4990.0,13850.0,9240.0,16020.0,1351.5,10050.0,56140.0,12235.0,1451.75,14050.0,27365.0,6699.0,3351.666748046875,2998.0,532.0999755859375,1460.0,921.5,4708.0,2006.0,24605.0,1889.5,13395.0,2294.5,8941.0,6058.0,2997.5,694.2999877929688,1936.5,39810.0,1387.0,2647.5,4700.0,3276.0,469.29998779296875,363.0,3132.0,3245.0,1378.5,1675.0,551.7000122070312,4167.0,2445.0,3004.0,1586.0,1711.0,2118.5,1652.0,3159.0,6890.0,5560.0,2960.0,802.0,2220.0,104.72000122070312,3079.0,1377.0,9477.0,20790.0,29940.0,8108.0,1169.780029296875,1848.0
2021-02-01,3199.0,2068.5,8456.0,4313.0,2172.5,2245.0,2140.0,4117.0,725.5999755859375,1215.0,18080.0,748.0,7260.0,3672.0,1805.0,5858.0,5268.0,7665.0,3154.0,4411.0,3242.0,4687.0,17290.0,656.0,6062.0,7508.0,433.5,4060.0,1335.0,4828.0,1589.0,4921.0,864.5,63410.0,2945.5,2420.5,22390.0,4840.0,3670.0,1658.0,4800.0,13935.0,9560.0,15985.0,1409.5,12450.0,56120.0,11910.0,1681.5,13010.0,27800.0,6756.0,3157.333251953125,3085.0,622.7999877929688,1584.4000244140625,989.6666870117188,5110.0,2119.5,24575.0,1998.0,12955.0,2364.0,8891.0,6338.0,3013.0,737.5,1938.5,40520.0,1434.0,2749.5,4590.0,3369.0,505.0,394.5,3362.0,3433.0,1489.5,1846.0,591.0,4310.0,2485.5,3138.0,1759.0,1797.0,2355.5,1744.5,3457.0,7335.0,6500.0,3336.0,928.6666870117188,2369.0,109.55999755859375,3274.0,1420.0,9629.0,20570.0,30736.666015625,9081.0,1225.5400390625,1938.0
2021-02-08,3269.0,2094.5,8723.0,4428.0,2223.0,2273.0,1981.0,4141.0,702.2000122070312,1184.0,18285.0,734.4000244140625,7486.0,3688.0,1777.5,5976.0,5147.0,7780.0,3121.0,4512.0,3251.0,4587.0,17735.0,675.0,6384.0,7995.0,445.1000061035156,4410.0,1488.0,4959.0,1595.5,5128.0,899.7000122070312,66440.0,3166.0,2554.0,23040.0,4892.0,3640.0,1698.5,4805.0,14800.0,9650.0,16025.0,1471.5,11845.0,57690.0,12010.0,1742.25,14290.0,28050.0,6977.0,3250.666748046875,3026.0,627.7000122070312,1682.5999755859375,1006.3333129882812,4906.0,2200.0,26325.0,2062.0,13060.0,2386.5,8801.0,6634.0,3117.0,734.9000244140625,2009.0,42990.0,1489.5,2853.0,4691.0,3489.0,528.5999755859375,418.6000061035156,3505.0,3601.0,1530.0,1757.5,643.5999755859375,4413.0,2406.5,3227.0,1817.0,1844.6666259765625,2421.5,1850.0,3628.0,7796.0,6499.0,3484.0,932.0,2391.0,112.22000122070312,3315.0,1432.0,9845.0,20675.0,31850.0,9797.0,1257.8499755859375,1966.0
2021-02-15,3267.0,2083.0,8838.0,4521.0,2117.0,2274.0,1930.0,4191.0,702.7999877929688,1133.0,18620.0,728.0999755859375,7435.0,3697.0,1800.0,5904.0,5240.0,7661.0,3073.0,4459.0,3304.0,4452.0,17900.0,642.2000122070312,6338.0,8142.0,455.29998779296875,4117.0,1516.0,5206.0,1524.0,5305.0,887.2000122070312,65250.0,3222.0,2464.5,22935.0,4845.0,3540.0,1603.0,4760.0,14545.0,9450.0,15825.0,1441.0,11965.0,57330.0,11875.0,1657.5,14210.0,27845.0,6914.0,3261.666748046875,3050.0,588.7000122070312,1613.0,993.6666870117188,4951.0,2070.5,26165.0,2354.5,13325.0,2335.0,8868.0,6830.0,3211.0,772.4000244140625,2174.5,43540.0,1527.5,2943.5,4795.0,3535.0,550.0,432.6000061035156,3522.0,3723.0,1556.0,1766.5,619.2000122070312,4110.0,2442.5,3105.0,1871.0,1781.6666259765625,2370.0,1837.5,3612.0,7434.0,6154.0,3416.0,970.3333129882812,2420.5,114.16000366210938,3416.0,1436.0,9716.0,20970.0,34916.66796875,10350.0,1262.6600341796875,1965.0
2021-02-22,3003.0,1997.0,8425.0,4612.0,2088.5,2119.0,1925.0,4037.0,696.5999755859375,1146.0,17350.0,739.7999877929688,7144.0,3582.0,1674.0,5413.0,4763.0,7319.0,2864.0,3951.0,3010.0,4224.0,17840.0,648.5,6070.0,7913.0,467.70001220703125,4161.0,1567.5,5142.0,1546.5,5281.0,910.5999755859375,62900.0,3190.0,2407.5,20720.0,4876.0,3355.0,1568.5,4535.0,13520.0,8580.0,15360.0,1365.5,11120.0,50560.0,11085.0,1597.0,12970.0,26340.0,6858.0,3027.0,3068.0,574.7000122070312,1574.5999755859375,970.5,4599.0,1988.5,23810.0,2230.0,12100.0,2292.5,8147.0,6475.0,3168.0,791.7000122070312,2263.5,43550.0,1540.5,3003.0,4216.0,3203.0,558.0,427.70001220703125,3502.0,3742.0,1559.0,1801.5,618.7999877929688,4080.0,2293.5,3000.0,1869.0,1751.0,2400.0,1838.0,3670.0,7857.0,6514.0,3482.0,1018.3333129882812,2554.0,110.31999969482422,3290.0,1441.0,9226.0,19875.0,35000.0,9895.0,1218.3900146484375,1876.0
2021-03-01,3102.0,2150.0,7985.0,4771.0,2110.5,2236.5,1935.0,4254.0,696.0999755859375,1157.0,17490.0,785.5,7312.0,3758.0,1734.0,5460.0,4504.0,7255.0,2768.0,4026.0,3095.0,4377.0,17635.0,601.4000244140625,6127.0,8128.0,491.70001220703125,4368.0,1701.5,4654.0,1674.5,4931.0,945.7000122070312,63550.0,3275.0,2378.5,21815.0,5245.0,3765.0,1637.0,4830.0,13295.0,8690.0,15255.0,1435.5,11215.0,51450.0,11075.0,1689.75,12660.0,25795.0,7213.0,3092.666748046875,3266.0,604.2000122070312,1593.800048828125,1033.6666259765625,4713.0,2077.0,23980.0,2324.5,11880.0,2248.0,8061.0,6203.0,3329.0,822.5,2286.0,41480.0,1553.0,3037.0,4546.0,3079.0,565.0,438.8999938964844,3685.0,3831.0,1566.0,1819.0,643.0,3985.0,2431.0,3087.0,1886.5,1794.0,2452.0,1819.5,3680.0,7994.0,6453.0,3450.0,1055.0,2530.5,110.45999908447266,3278.0,1412.5,9211.0,20030.0,31956.666015625,10055.0,1231.8900146484375,1929.0
2021-03-08,3250.0,2223.5,7727.0,4875.0,2116.5,2289.5,2020.5,4335.0,723.0,1265.0,18425.0,824.2000122070312,7121.0,4014.0,1813.0,5968.0,4517.0,7457.0,2842.5,4164.0,3223.0,4585.0,16875.0,620.5,6304.0,8060.0,504.20001220703125,4392.0,1829.5,4819.0,1697.0,5075.0,1025.5,62790.0,3433.0,2519.5,22975.0,5355.0,3645.0,1738.0,4745.0,13145.0,8880.0,16245.0,1350.5,11330.0,49390.0,11130.0,1811.5,12640.0,27230.0,7442.0,2972.666748046875,3401.0,605.5,1629.0,1073.3333740234375,4900.0,2118.5,24520.0,2396.0,12290.0,2351.0,8029.0,6065.0,3475.0,908.0,2382.5,42220.0,1617.5,3191.0,4476.0,3150.0,594.5999755859375,460.79998779296875,3818.0,3996.0,1605.0,1855.5,670.7000122070312,4243.0,2529.0,3159.0,1913.5,1849.0,2526.5,1893.5,3845.0,8151.0,6529.0,3455.0,1160.0,2585.0,113.31999969482422,3479.0,1460.5,9605.0,19845.0,31566.666015625,10635.0,1264.4599609375,1983.0
2021-03-15,3466.0,2345.0,7595.0,4758.0,2191.0,2320.0,2125.5,4500.0,752.7999877929688,1377.5,18640.0,873.4000244140625,7301.0,4274.0,1804.5,5989.0,4558.0,7622.0,2993.5,3959.0,3347.0,4815.0,17335.0,581.0999755859375,6521.0,7979.0,510.70001220703125,4444.0,1890.5,4934.0,1797.0,5196.0,1095.0,64730.0,3440.0,2502.0,23150.0,5431.0,3885.0,1775.5,4885.0,13565.0,9310.0,16055.0,1427.0,11555.0,52900.0,11420.0,1933.0,13310.0,26715.0,7531.0,3059.666748046875,3648.0,624.0999755859375,1728.800048828125,1157.0,4821.0,2269.5,25755.0,2344.5,12760.0,2404.5,8225.0,6253.0,3525.0,935.4000244140625,2372.0,42130.0,1610.0,3211.0,4532.0,3288.0,659.4000244140625,496.5,4120.0,4343.0,1713.0,1973.0,698.2999877929688,4480.0,2520.5,3385.0,2036.5,1891.3333740234375,2671.5,1969.0,4072.0,8442.0,6687.0,3538.0,1311.6666259765625,2803.0,117.44000244140625,3500.0,1484.0,9594.0,21155.0,30340.0,9969.0,1299.1800537109375,2048.0
2021-03-22,3404.0,2399.5,7523.0,4733.0,2184.5,2352.0,2125.5,4531.0,722.5999755859375,1312.5,18725.0,865.4000244140625,7212.0,4204.0,1718.0,6003.0,4461.0,7525.0,2939.5,3934.0,3265.0,4747.0,16875.0,559.9000244140625,6605.0,7316.0,514.4000244140625,4496.0,1850.5,4786.0,1708.0,5294.0,1077.5,65010.0,3300.0,2486.0,21830.0,5397.0,3780.0,1718.0,4850.0,13370.0,8950.0,16315.0,1407.5,11435.0,51120.0,11975.0,1832.75,13930.0,26435.0,7318.0,2971.333251953125,3537.0,605.0,1671.800048828125,1101.3333740234375,4861.0,2147.5,25545.0,2330.5,13265.0,2475.5,8013.0,6425.0,3558.0,939.5,2381.5,44270.0,1622.0,3237.0,4617.0,3412.0,630.0999755859375,472.70001220703125,4006.0,4215.0,1674.5,1968.0,720.7000122070312,4396.0,2724.0,3403.0,1976.0,1826.6666259765625,2571.5,1994.5,3923.0,8172.0,6376.0,3454.0,1325.0,2563.5,119.69999694824219,3617.0,1496.5,9519.0,21000.0,28550.0,9238.0,1280.06005859375,2022.0
2021-03-29,3206.0,2338.5,8078.0,4600.0,2109.5,2222.0,2076.0,4532.0,704.5999755859375,1260.5,19160.0,832.0999755859375,7401.0,4041.0,1713.5,5900.0,4579.0,7571.0,2870.0,3963.0,3112.0,4681.0,16875.0,566.9000244140625,6701.0,7634.0,488.3999938964844,4407.0,1827.0,4878.0,1649.5,5420.0,950.5999755859375,66770.0,3449.0,2524.5,22945.0,4947.0,3960.0,1700.0,4880.0,14045.0,9030.0,16260.0,1435.5,12200.0,53400.0,11995.0,1810.25,16050.0,28045.0,7126.0,3129.333251953125,3386.0,579.5999755859375,1692.4000244140625,1091.0,5190.0,2156.0,27075.0,2265.5,13820.0,2529.5,8059.0,6294.0,3507.0,889.0,2224.5,50450.0,1536.5,3038.0,4760.0,3306.0,592.5,461.1000061035156,3793.0,3927.0,1582.0,1810.5,572.2000122070312,4202.0,2680.0,3209.0,2082.5,1755.0,2480.0,1928.0,3825.0,7735.0,6070.0,3260.0,1236.6666259765625,2521.0,114.08000183105469,3461.0,1432.5,9333.0,20255.0,30156.666015625,9787.0,1263.4000244140625,2026.0
